Temperature (C),Humidity,rain,hour
20.016666666666666,0.78,No Rain,20
19.91111111111111,0.74,Rain,21
19.35555555555556,0.76,No Rain,22
17.883333333333333,0.85,No Rain,23
17.25,0.89,No Rain,0
16.62777777777778,0.92,Rain,1
15.844444444444449,0.84,Rain,2
17.0,0.92,No Rain,3
17.066666666666666,0.86,No Rain,4
16.505555555555556,0.79,No Rain,5
14.983333333333333,0.83,Rain,6
16.022222222222226,0.81,No Rain,7
16.16111111111111,0.81,Rain,8
18.84444444444445,0.68,No Rain,9
21.116666666666667,0.68,Rain,10
22.50555555555556,0.62,Rain,11
23.79444444444444,0.54,Rain,12
23.88888888888889,0.51,Rain,13
25.83333333333333,0.44,No Rain,14
25.92777777777778,0.43,No Rain,15
25.0,0.42,Rain,16
24.944444444444446,0.43,Rain,17
24.92777777777778,0.45,No Rain,18
22.800000000000004,0.51,No Rain,19
19.33888888888889,0.7,Rain,20
17.805555555555557,0.78,No Rain,21
17.783333333333335,0.75,No Rain,22
16.48888888888889,0.79,Rain,23
15.694444444444445,0.83,No Rain,0
15.627777777777778,0.81,Rain,1
16.211111111111112,0.93,Rain,2
15.577777777777776,0.84,Rain,3
15.577777777777776,0.81,Rain,4
15.605555555555558,0.81,No Rain,5
15.050000000000002,0.83,No Rain,6
17.066666666666666,0.73,No Rain,7
17.483333333333334,0.72,No Rain,8
17.666666666666668,0.71,Rain,9
18.8,0.69,No Rain,10
19.683333333333337,0.67,Rain,11
18.82222222222222,0.78,Rain,12
20.0,0.77,No Rain,13
21.149999999999995,0.72,No Rain,14
23.65555555555555,0.67,Rain,15
23.616666666666667,0.6,No Rain,16
23.81666666666667,0.62,No Rain,17
22.03888888888889,0.7,No Rain,18
19.95,0.7,Rain,19
18.922222222222224,0.8,No Rain,20
17.266666666666666,0.88,No Rain,21
16.177777777777777,0.9,No Rain,22
15.833333333333334,0.93,No Rain,23
16.733333333333334,0.93,Rain,0
16.71111111111111,0.97,Rain,1
16.266666666666666,0.97,No Rain,2
16.13888888888889,0.97,Rain,3
16.08888888888889,0.97,Rain,4
15.555555555555555,0.96,Rain,5
14.516666666666667,1.0,Rain,6
17.08888888888889,0.99,No Rain,7
17.666666666666668,0.96,Rain,8
19.79444444444444,0.85,Rain,9
22.016666666666666,0.74,Rain,10
21.13888888888889,0.73,No Rain,11
21.04444444444444,0.73,No Rain,12
18.93888888888889,0.89,No Rain,13
18.916666666666668,0.9,Rain,14
20.05,0.78,No Rain,15
21.06666666666667,0.73,No Rain,16
20.05,0.78,No Rain,17
20.0,0.83,Rain,18
18.86666666666666,0.9,No Rain,19
17.955555555555552,0.96,Rain,20
17.711111111111112,0.97,Rain,21
17.733333333333334,0.93,Rain,22
16.79444444444444,0.97,No Rain,23
16.666666666666668,0.97,Rain,0
16.16111111111111,0.97,No Rain,1
17.01111111111111,0.91,Rain,2
16.116666666666664,0.97,No Rain,3
16.116666666666664,0.97,Rain,4
15.555555555555555,0.96,Rain,5
14.005555555555556,1.0,Rain,6
16.116666666666664,0.93,No Rain,7
16.049999999999997,0.93,Rain,8
16.211111111111112,0.99,Rain,9
17.805555555555557,0.89,No Rain,10
18.883333333333333,0.84,Rain,11
20.18888888888889,0.77,Rain,12
22.266666666666666,0.67,No Rain,13
22.355555555555554,0.7,No Rain,14
23.86666666666666,0.54,No Rain,15
23.88888888888889,0.58,Rain,16
22.955555555555552,0.56,Rain,17
22.47777777777777,0.58,Rain,18
20.85555555555556,0.7,Rain,19
19.16111111111111,0.82,Rain,20
17.733333333333334,0.84,Rain,21
18.238888888888887,0.81,Rain,22
17.816666666666663,0.88,Rain,23
17.711111111111112,0.84,No Rain,0
17.200000000000003,0.9,Rain,1
15.305555555555555,0.9,No Rain,2
16.549999999999997,0.93,Rain,3
16.094444444444445,0.96,Rain,4
15.550000000000002,0.93,No Rain,5
14.933333333333334,0.93,Rain,6
17.08888888888889,0.93,Rain,7
18.65555555555555,0.85,No Rain,8
19.81111111111111,0.79,No Rain,9
21.06111111111111,0.73,Rain,10
22.20555555555556,0.63,No Rain,11
22.75,0.57,Rain,12
23.79444444444444,0.54,Rain,13
23.48333333333333,0.51,Rain,14
23.96111111111111,0.53,Rain,15
24.95,0.5,Rain,16
23.95555555555556,0.53,No Rain,17
23.95555555555556,0.5,No Rain,18
23.86111111111111,0.54,Rain,19
19.26666666666667,0.75,No Rain,20
17.288888888888888,0.87,Rain,21
16.622222222222224,0.93,Rain,22
16.67222222222222,0.87,Rain,23
15.072222222222225,0.93,No Rain,0
14.516666666666667,0.93,No Rain,1
17.84444444444445,0.8,Rain,2
14.444444444444445,0.93,No Rain,3
13.88888888888889,0.96,No Rain,4
14.43333333333333,0.9,Rain,5
14.927777777777775,0.87,Rain,6
17.044444444444444,0.82,No Rain,7
18.788888888888884,0.78,No Rain,8
21.16111111111111,0.73,No Rain,9
23.86666666666666,0.62,No Rain,10
24.966666666666665,0.56,Rain,11
26.13333333333334,0.47,Rain,12
27.22222222222222,0.44,No Rain,13
27.73888888888889,0.39,No Rain,14
27.77777777777778,0.4,Rain,15
27.800000000000004,0.39,No Rain,16
27.872222222222224,0.37,Rain,17
26.15555555555555,0.43,Rain,18
23.97777777777777,0.54,No Rain,19
22.57222222222222,0.58,No Rain,20
21.13888888888889,0.6,No Rain,21
20.438888888888894,0.67,No Rain,22
20.427777777777774,0.7,Rain,23
19.35555555555556,0.74,Rain,0
18.75,0.76,Rain,1
19.87777777777778,0.85,Rain,2
17.22222222222222,0.84,No Rain,3
16.644444444444446,0.87,Rain,4
16.549999999999997,0.88,Rain,5
16.094444444444445,0.87,Rain,6
17.666666666666668,0.84,Rain,7
20.78333333333333,0.7,Rain,8
22.73333333333333,0.67,No Rain,9
26.016666666666666,0.55,No Rain,10
26.12777777777778,0.58,Rain,11
28.838888888888885,0.51,Rain,12
29.00555555555555,0.51,No Rain,13
31.03333333333333,0.45,No Rain,14
31.13333333333334,0.36,Rain,15
31.13333333333334,0.41,Rain,16
31.21111111111112,0.41,Rain,17
30.022222222222226,0.48,Rain,18
27.872222222222224,0.58,No Rain,19
25.40555555555556,0.66,No Rain,20
22.75555555555555,0.79,No Rain,21
22.68888888888889,0.79,No Rain,22
21.2,0.84,No Rain,23
21.550000000000004,0.81,Rain,0
21.43888888888889,0.82,Rain,1
19.50555555555556,0.92,No Rain,2
19.86111111111111,0.88,Rain,3
19.33333333333333,0.87,No Rain,4
18.75,0.91,Rain,5
18.84444444444445,0.9,No Rain,6
19.91111111111111,0.87,Rain,7
22.10555555555556,0.81,Rain,8
24.95,0.69,No Rain,9
25.0,0.74,No Rain,10
27.3,0.67,Rain,11
27.96666666666667,0.62,No Rain,12
30.11666666666666,0.5,Rain,13
31.04444444444444,0.45,No Rain,14
31.20555555555556,0.47,No Rain,15
32.17222222222222,0.42,Rain,16
32.544444444444444,0.4,Rain,17
31.03888888888889,0.44,No Rain,18
28.95555555555556,0.54,No Rain,19
26.47777777777777,0.64,Rain,20
22.916666666666668,0.73,No Rain,21
23.383333333333336,0.73,No Rain,22
22.45,0.83,Rain,23
22.600000000000005,0.77,Rain,0
19.98333333333333,0.9,Rain,1
20.95555555555556,0.87,Rain,2
18.87222222222222,0.9,No Rain,3
18.33888888888889,0.93,No Rain,4
18.850000000000005,0.93,Rain,5
17.27777777777778,0.99,Rain,6
19.916666666666664,0.87,Rain,7
23.600000000000005,0.74,No Rain,8
25.99444444444445,0.61,No Rain,9
27.73333333333333,0.55,No Rain,10
28.79444444444444,0.5,Rain,11
29.88333333333334,0.47,No Rain,12
30.97222222222222,0.45,Rain,13
31.916666666666668,0.41,No Rain,14
32.12777777777777,0.42,No Rain,15
32.12777777777777,0.39,No Rain,16
31.08333333333333,0.44,Rain,17
31.016666666666666,0.44,No Rain,18
27.266666666666666,0.64,No Rain,19
25.455555555555552,0.68,No Rain,20
22.800000000000004,0.84,No Rain,21
23.216666666666672,0.79,No Rain,22
22.23888888888889,0.85,Rain,23
20.416666666666668,0.84,No Rain,0
19.88333333333334,0.85,No Rain,1
16.81111111111111,0.92,No Rain,2
19.377777777777776,0.9,No Rain,3
18.86666666666666,0.93,No Rain,4
18.883333333333333,0.93,Rain,5
17.872222222222224,0.97,No Rain,6
18.93888888888889,0.99,Rain,7
20.08888888888889,0.92,No Rain,8
21.088888888888885,0.87,No Rain,9
22.17777777777778,0.81,Rain,10
23.53333333333333,0.71,No Rain,11
23.84444444444445,0.69,No Rain,12
24.95555555555556,0.62,No Rain,13
25.92222222222222,0.58,No Rain,14
24.96111111111112,0.62,No Rain,15
24.79444444444444,0.58,No Rain,16
23.75555555555556,0.62,No Rain,17
22.127777777777776,0.68,Rain,18
21.06111111111111,0.68,Rain,19
21.06666666666667,0.68,No Rain,20
18.86666666666666,0.84,Rain,21
18.266666666666666,0.84,No Rain,22
17.87777777777778,0.86,Rain,23
21.088888888888885,0.9,No Rain,0
21.550000000000004,0.87,No Rain,1
18.78333333333333,0.85,Rain,2
19.97777777777777,0.93,Rain,3
20.99444444444445,0.88,Rain,4
19.98888888888889,0.88,Rain,5
18.86666666666666,0.97,No Rain,6
22.08888888888889,0.82,No Rain,7
23.772222222222226,0.75,Rain,8
27.17777777777778,0.6,Rain,9
28.79444444444444,0.55,Rain,10
30.86111111111111,0.55,No Rain,11
32.03888888888889,0.46,No Rain,12
32.58888888888888,0.5,No Rain,13
32.638888888888886,0.44,No Rain,14
32.150000000000006,0.43,No Rain,15
31.08333333333333,0.45,Rain,16
32.077777777777776,0.42,No Rain,17
30.97222222222222,0.45,No Rain,18
28.86111111111111,0.55,No Rain,19
26.411111111111115,0.65,Rain,20
23.81666666666667,0.75,No Rain,21
23.311111111111103,0.79,No Rain,22
24.53888888888889,0.72,Rain,23
21.966666666666672,0.72,Rain,0
19.88333333333334,0.79,Rain,1
14.988888888888887,0.86,Rain,2
17.77777777777778,0.9,Rain,3
17.22222222222222,0.89,Rain,4
16.766666666666666,0.87,Rain,5
17.17777777777778,0.81,Rain,6
17.711111111111112,0.78,Rain,7
17.76111111111111,0.83,No Rain,8
19.90555555555555,0.73,No Rain,9
21.116666666666667,0.68,No Rain,10
21.194444444444446,0.68,No Rain,11
22.25,0.64,Rain,12
21.25555555555556,0.72,Rain,13
22.64444444444445,0.63,No Rain,14
22.80555555555556,0.62,Rain,15
22.82777777777778,0.7,No Rain,16
22.633333333333333,0.66,No Rain,17
20.18888888888889,0.82,Rain,18
20.18333333333333,0.77,No Rain,19
19.07222222222222,0.88,No Rain,20
17.872222222222224,0.95,Rain,21
17.25,0.92,No Rain,22
16.327777777777776,0.89,Rain,23
15.055555555555555,0.87,No Rain,0
14.988888888888887,0.83,Rain,1
13.205555555555556,0.95,No Rain,2
13.366666666666667,0.9,No Rain,3
14.31666666666667,0.84,Rain,4
14.33888888888889,0.84,Rain,5
12.744444444444444,0.9,Rain,6
14.849999999999998,0.83,No Rain,7
17.47222222222222,0.75,No Rain,8
19.97777777777777,0.64,No Rain,9
22.17777777777778,0.59,Rain,10
22.700000000000003,0.53,No Rain,11
23.911111111111115,0.48,No Rain,12
24.95,0.42,Rain,13
25.011111111111106,0.39,No Rain,14
25.016666666666666,0.42,No Rain,15
24.92777777777778,0.42,Rain,16
23.994444444444444,0.44,No Rain,17
23.81111111111112,0.45,No Rain,18
21.16111111111111,0.59,Rain,19
19.850000000000005,0.65,No Rain,20
17.200000000000003,0.86,Rain,21
16.688888888888886,0.89,Rain,22
16.27777777777778,0.91,No Rain,23
15.02777777777778,0.92,Rain,0
13.961111111111112,0.95,No Rain,1
13.244444444444447,0.9,Rain,2
13.316666666666666,0.93,No Rain,3
12.3,0.95,Rain,4
12.550000000000002,0.95,No Rain,5
12.205555555555556,0.93,No Rain,6
13.805555555555555,0.93,No Rain,7
16.15555555555555,0.81,No Rain,8
17.783333333333335,0.78,No Rain,9
19.93333333333333,0.68,Rain,10
21.08333333333333,0.62,No Rain,11
20.02777777777778,0.61,No Rain,12
20.077777777777776,0.68,Rain,13
20.97777777777777,0.63,No Rain,14
22.338888888888885,0.63,No Rain,15
23.73333333333333,0.54,No Rain,16
22.661111111111115,0.54,Rain,17
22.77777777777778,0.57,No Rain,18
21.13888888888889,0.63,No Rain,19
18.033333333333328,0.73,Rain,20
16.211111111111112,0.81,No Rain,21
16.094444444444445,0.84,No Rain,22
15.572222222222225,0.87,Rain,23
13.900000000000002,0.92,No Rain,0
13.855555555555554,0.9,No Rain,1
15.18888888888889,0.81,No Rain,2
11.67777777777778,0.96,No Rain,3
11.094444444444443,0.96,Rain,4
10.78888888888889,0.96,Rain,5
10.999999999999998,0.93,Rain,6
12.6,0.99,Rain,7
17.522222222222222,0.8,No Rain,8
19.98888888888889,0.68,Rain,9
22.25,0.59,No Rain,10
22.944444444444443,0.52,Rain,11
24.95555555555556,0.47,No Rain,12
25.05,0.45,No Rain,13
25.98333333333333,0.41,No Rain,14
26.13333333333334,0.43,No Rain,15
25.06666666666667,0.42,No Rain,16
25.21111111111111,0.38,No Rain,17
25.04444444444444,0.42,Rain,18
22.33333333333333,0.53,Rain,19
20.31111111111112,0.6,Rain,20
17.755555555555556,0.7,Rain,21
18.172222222222217,0.69,No Rain,22
17.26111111111111,0.72,Rain,23
17.061111111111114,0.71,No Rain,0
16.622222222222224,0.71,Rain,1
14.761111111111113,0.91,Rain,2
15.066666666666666,0.8,No Rain,3
16.16111111111111,0.81,No Rain,4
15.116666666666667,0.9,No Rain,5
15.02222222222222,0.87,Rain,6
17.105555555555554,0.76,Rain,7
17.294444444444444,0.76,No Rain,8
20.9,0.73,No Rain,9
22.649999999999995,0.62,No Rain,10
22.58888888888889,0.63,No Rain,11
22.03888888888889,0.65,Rain,12
22.22222222222222,0.64,No Rain,13
22.33333333333333,0.65,No Rain,14
22.82777777777778,0.66,Rain,15
23.81666666666667,0.59,Rain,16
22.861111111111114,0.62,No Rain,17
22.700000000000003,0.66,Rain,18
22.016666666666666,0.65,Rain,19
19.922222222222224,0.74,No Rain,20
17.711111111111112,0.84,No Rain,21
17.22222222222222,0.81,No Rain,22
17.255555555555556,0.84,No Rain,23
16.06666666666667,0.87,Rain,0
16.022222222222226,0.9,Rain,1
15.094444444444449,0.82,Rain,2
13.794444444444444,0.96,No Rain,3
13.355555555555554,0.96,Rain,4
13.916666666666664,0.95,No Rain,5
13.838888888888889,0.93,No Rain,6
13.88888888888889,1.0,No Rain,7
15.2,0.93,Rain,8
17.75,0.84,Rain,9
21.03888888888889,0.64,No Rain,10
22.2,0.59,Rain,11
22.77777777777778,0.51,No Rain,12
23.88888888888889,0.48,Rain,13
24.81111111111111,0.45,Rain,14
24.92777777777778,0.45,Rain,15
24.92777777777778,0.42,Rain,16
24.87222222222222,0.42,Rain,17
23.83888888888889,0.45,Rain,18
22.17222222222222,0.55,Rain,19
18.46111111111112,0.69,No Rain,20
16.133333333333333,0.81,Rain,21
15.555555555555555,0.84,No Rain,22
15.599999999999998,0.81,No Rain,23
14.07222222222222,0.85,Rain,0
14.461111111111112,0.83,No Rain,1
16.72222222222222,0.83,Rain,2
15.488888888888887,0.79,Rain,3
13.88888888888889,0.9,No Rain,4
12.672222222222224,0.9,No Rain,5
13.838888888888889,0.9,No Rain,6
15.050000000000002,0.87,Rain,7
17.711111111111112,0.79,No Rain,8
21.0,0.63,Rain,9
22.666666666666668,0.57,Rain,10
23.666666666666664,0.51,Rain,11
24.93333333333333,0.45,No Rain,12
24.86111111111111,0.46,No Rain,13
24.838888888888885,0.42,Rain,14
25.0,0.45,Rain,15
26.11111111111111,0.39,No Rain,16
25.91111111111111,0.4,Rain,17
23.88888888888889,0.48,Rain,18
21.11111111111111,0.59,No Rain,19
18.244444444444447,0.72,No Rain,20
17.244444444444444,0.75,No Rain,21
16.177777777777777,0.81,Rain,22
17.794444444444444,0.74,Rain,23
16.666666666666668,0.78,Rain,0
16.188888888888886,0.81,Rain,1
13.35,0.95,No Rain,2
15.555555555555555,0.93,No Rain,3
15.0,0.93,Rain,4
14.516666666666667,0.96,Rain,5
15.0,0.93,Rain,6
15.0,0.93,Rain,7
15.0,0.94,Rain,8
15.116666666666667,0.93,No Rain,9
15.116666666666667,0.93,Rain,10
16.244444444444447,0.92,Rain,11
17.872222222222224,0.84,Rain,12
19.050000000000004,0.73,Rain,13
20.91666666666667,0.67,Rain,14
21.06111111111111,0.63,Rain,15
21.11111111111111,0.63,No Rain,16
21.21111111111112,0.61,No Rain,17
20.07222222222222,0.67,No Rain,18
17.89444444444444,0.77,Rain,19
17.488888888888887,0.79,No Rain,20
16.16111111111111,0.86,Rain,21
16.16111111111111,0.81,Rain,22
15.166666666666666,0.87,No Rain,23
13.872222222222222,0.93,Rain,0
12.755555555555556,0.96,No Rain,1
12.0,0.95,Rain,2
12.750000000000002,1.0,No Rain,3
13.355555555555554,0.96,No Rain,4
13.583333333333336,0.95,No Rain,5
13.91111111111111,0.93,No Rain,6
14.949999999999998,0.93,Rain,7
14.922222222222224,0.93,Rain,8
14.905555555555551,0.93,No Rain,9
13.91111111111111,0.93,Rain,10
14.97222222222222,0.87,Rain,11
16.16111111111111,0.8,No Rain,12
17.82777777777778,0.65,No Rain,13
18.772222222222226,0.53,Rain,14
19.899999999999995,0.49,No Rain,15
19.95,0.45,Rain,16
19.105555555555554,0.46,Rain,17
18.93333333333333,0.43,Rain,18
16.227777777777778,0.58,Rain,19
14.305555555555555,0.73,Rain,20
12.85,0.89,No Rain,21
12.755555555555556,0.92,Rain,22
12.383333333333333,0.92,Rain,23
17.13888888888889,0.87,No Rain,0
16.622222222222224,0.9,Rain,1
19.361111111111107,0.9,No Rain,2
16.016666666666666,0.9,Rain,3
16.038888888888888,0.9,No Rain,4
16.122222222222224,0.93,No Rain,5
17.061111111111114,0.88,Rain,6
17.200000000000003,0.87,No Rain,7
17.783333333333335,0.9,Rain,8
17.849999999999998,0.96,No Rain,9
17.872222222222224,0.96,No Rain,10
18.08888888888889,0.94,No Rain,11
19.08333333333333,0.89,Rain,12
22.25555555555556,0.68,No Rain,13
22.68333333333333,0.67,No Rain,14
24.78888888888889,0.59,No Rain,15
24.87777777777778,0.64,No Rain,16
24.88333333333334,0.64,No Rain,17
24.83333333333333,0.65,No Rain,18
23.61111111111111,0.7,Rain,19
22.127777777777776,0.82,No Rain,20
19.92777777777778,0.87,Rain,21
19.88333333333334,0.9,Rain,22
19.922222222222224,0.93,No Rain,23
11.644444444444446,0.95,No Rain,0
11.083333333333336,0.93,No Rain,1
11.322222222222225,0.89,Rain,2
12.17222222222222,0.99,No Rain,3
12.17222222222222,0.99,Rain,4
12.694444444444445,0.92,No Rain,5
12.2,0.99,No Rain,6
12.22222222222222,0.92,Rain,7
12.305555555555555,0.93,No Rain,8
12.249999999999998,0.93,No Rain,9
12.3,0.92,No Rain,10
12.738888888888887,0.9,No Rain,11
12.82777777777778,0.9,No Rain,12
12.872222222222224,0.89,No Rain,13
13.766666666666667,0.9,Rain,14
13.93888888888889,0.89,Rain,15
13.988888888888887,0.89,No Rain,16
14.911111111111111,0.84,Rain,17
15.072222222222225,0.82,Rain,18
13.93888888888889,0.89,No Rain,19
13.08888888888889,0.89,No Rain,20
12.85,0.83,Rain,21
12.3,0.8,No Rain,22
12.711111111111112,0.85,Rain,23
12.22222222222222,0.86,Rain,0
11.666666666666666,0.86,No Rain,1
13.461111111111109,0.78,Rain,2
11.116666666666664,0.86,No Rain,3
12.77777777777778,0.77,No Rain,4
11.11111111111111,0.85,Rain,5
11.161111111111111,0.86,Rain,6
12.711111111111112,0.77,No Rain,7
12.788888888888891,0.78,Rain,8
13.88888888888889,0.77,No Rain,9
15.944444444444445,0.68,No Rain,10
15.283333333333331,0.75,No Rain,11
15.016666666666667,0.83,No Rain,12
14.994444444444447,0.83,Rain,13
14.094444444444443,0.88,No Rain,14
15.13888888888889,0.82,No Rain,15
16.16111111111111,0.77,No Rain,16
17.061111111111114,0.73,Rain,17
17.22222222222222,0.72,Rain,18
16.11111111111111,0.72,Rain,19
15.0,0.78,No Rain,20
15.0,0.78,No Rain,21
14.97777777777778,0.78,Rain,22
14.333333333333334,0.78,Rain,23
19.4,0.97,Rain,0
19.422222222222217,0.93,Rain,1
15.82777777777778,0.95,No Rain,2
19.283333333333328,0.91,No Rain,3
18.79444444444444,0.94,No Rain,4
17.82222222222222,0.97,No Rain,5
17.755555555555556,1.0,No Rain,6
18.772222222222226,0.93,No Rain,7
18.766666666666666,0.93,Rain,8
17.711111111111112,1.0,No Rain,9
17.711111111111112,0.97,Rain,10
18.788888888888884,0.9,Rain,11
19.79444444444444,0.87,No Rain,12
19.93333333333333,0.87,Rain,13
20.89444444444445,0.82,Rain,14
19.93333333333333,0.86,No Rain,15
18.916666666666668,0.92,No Rain,16
19.022222222222226,0.92,Rain,17
18.96111111111111,0.89,Rain,18
18.88888888888889,0.89,Rain,19
18.81111111111112,0.9,Rain,20
17.155555555555555,0.93,Rain,21
17.59444444444445,0.93,Rain,22
16.62777777777778,0.94,Rain,23
16.461111111111112,0.97,Rain,0
15.444444444444445,0.96,No Rain,1
13.65,0.93,Rain,2
14.36111111111111,0.96,Rain,3
13.827777777777778,0.96,Rain,4
13.438888888888888,0.96,No Rain,5
13.827777777777778,0.99,Rain,6
14.911111111111111,0.93,No Rain,7
15.055555555555555,0.93,Rain,8
16.13888888888889,0.87,Rain,9
16.227777777777778,0.87,Rain,10
17.255555555555556,0.87,Rain,11
17.41111111111111,0.86,No Rain,12
17.938888888888894,0.83,Rain,13
19.08333333333333,0.77,No Rain,14
20.161111111111115,0.72,Rain,15
22.266666666666666,0.59,Rain,16
22.5,0.55,Rain,17
21.22777777777777,0.62,No Rain,18
21.105555555555554,0.67,No Rain,19
19.05555555555556,0.73,No Rain,20
17.25,0.81,Rain,21
16.16111111111111,0.86,No Rain,22
15.32777777777778,0.89,No Rain,23
13.988888888888887,0.92,No Rain,0
13.93888888888889,0.93,No Rain,1
15.405555555555551,0.95,No Rain,2
12.738888888888887,0.93,No Rain,3
12.738888888888887,0.93,Rain,4
12.422222222222222,0.96,No Rain,5
12.17777777777778,1.0,No Rain,6
13.916666666666664,0.93,Rain,7
17.555555555555557,0.8,Rain,8
19.90555555555555,0.69,No Rain,9
21.016666666666666,0.64,Rain,10
22.03888888888889,0.64,No Rain,11
22.10555555555556,0.56,No Rain,12
23.744444444444444,0.55,No Rain,13
24.59444444444444,0.54,Rain,14
22.649999999999995,0.54,Rain,15
23.75,0.51,Rain,16
23.772222222222226,0.5,Rain,17
22.24444444444445,0.59,No Rain,18
22.10555555555556,0.64,No Rain,19
19.194444444444443,0.76,No Rain,20
17.244444444444444,0.87,No Rain,21
16.71111111111111,0.9,Rain,22
16.761111111111113,0.9,Rain,23
15.144444444444442,0.95,No Rain,0
15.672222222222224,0.93,Rain,1
16.188888888888886,0.96,Rain,2
16.06666666666667,0.9,No Rain,3
16.06666666666667,0.93,Rain,4
15.699999999999998,0.95,Rain,5
16.044444444444444,0.93,Rain,6
17.17777777777778,0.93,No Rain,7
17.922222222222224,0.89,No Rain,8
19.88333333333334,0.74,No Rain,9
20.92777777777778,0.74,Rain,10
22.05,0.65,Rain,11
22.17222222222222,0.64,Rain,12
23.66111111111111,0.59,Rain,13
22.2,0.6,No Rain,14
21.966666666666672,0.61,No Rain,15
21.9,0.61,Rain,16
20.04444444444444,0.73,Rain,17
18.86666666666666,0.79,Rain,18
18.86666666666666,0.81,Rain,19
17.872222222222224,0.9,Rain,20
17.22222222222222,0.93,Rain,21
17.22222222222222,0.93,Rain,22
16.766666666666666,0.97,Rain,23
16.688888888888886,0.97,No Rain,0
17.15,0.97,Rain,1
14.933333333333334,0.96,Rain,2
16.622222222222224,0.97,Rain,3
16.06111111111111,0.97,Rain,4
15.677777777777775,0.96,No Rain,5
16.133333333333333,0.93,No Rain,6
16.183333333333334,0.99,Rain,7
17.194444444444443,0.94,No Rain,8
17.77777777777778,0.9,Rain,9
19.88333333333334,0.79,Rain,10
